time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.0400000000000014,-1.088286630878284,0.19822174137522278,14.471703513607153,0.07803780156521523,0.07987464888984519,0.0,-1.4449459610463302,0.5502512988948105,3.9583913535730644,0.069703426066499,0.005312180653783444,0.0,422.6085901375187,424.62111111762675,423.16186808375943,424.7325551289155
2.1000000000000014,-1.1767098211140201,0.2328800810170837,14.712388542260666,0.0820340031813922,0.07993094421680524,0.0,-1.502503363094003,0.6054119596219671,4.063992319556651,0.05954697784241034,-0.009684491130979642,0.0,456.75626840412946,455.55860269358385,455.67104304998145,454.86150589954906
2.1600000000000015,-1.2683987529925393,0.27073117416422626,14.957024193362981,0.08531489010400062,0.08007803777949629,0.0,-1.5537939415993494,0.6565908259196088,4.090373132409061,0.04254626138096938,0.01958527382893725,0.0,430.45964051929246,432.929687333324,432.08945964769254,430.65575590923004
2.2200000000000015,-1.3633978940878575,0.3119441001749614,15.205965774780896,0.088117391715552,0.08121749721300997,0.0,-1.6129484720888903,0.7174070370712842,4.20716594645886,0.05394700488275576,0.017775210012830504,0.0,460.08133407937055,459.93792629043287,460.3783273012875,461.28078288821905
2.2800000000000016,-1.4619114819184145,0.3567975932670584,15.46113258592614,0.0913330183463863,0.08260292181497952,0.0,-1.6709535420516872,0.7779923225792384,4.29795906827304,0.05287807311961105,0.032027154405919134,0.0,453.0348791272695,454.1795194516837,453.40167154134207,453.3176085306988
2.3400000000000016,-1.5638184371408863,0.40521460664837633,15.72026879738036,0.09420061130801738,0.0844898670107952,0.0,-1.7261277935349983,0.8361647452038378,4.339656818901096,0.03494847066036687,0.030267363792547738,0.0,439.38617564017164,439.2406027101953,439.2556845810095,437.76749609159623
2.4000000000000017,-1.6690269961720383,0.4571167771840879,15.981325870107183,0.0966675554879961,0.08625971476413685,0.0,-1.780998993475111,0.8940932307520787,4.3620687534990585,0.051236519459523774,0.02791168503369107,0.0,433.14347944330274,432.945589731596,432.72163927007875,434.0916804864067
2.4600000000000017,-1.777655935094534,0.5126433225736963,16.244764311847216,0.10022766574750008,0.0878315224691022,0.0,-1.8401225556790808,0.9570746134090061,4.418880915715119,0.07195089606372415,0.022525782239476724,0.0,444.7308274433378,444.28955161803793,443.993278851707,445.6920818136157
2.520000000000002,-1.8896394157337448,0.5717593281305291,16.509030705614787,0.10403672008767018,0.0896562640247458,0.0,-1.8928272941945463,1.013800707004465,4.390004719330586,0.03547317860448851,0.042768480189537814,0.0,417.17923104484146,418.9436164053521,418.2301617097675,415.04335728989736
2.580000000000002,-2.0048386662463473,0.6343498516494559,16.771709715996447,0.1063801209803934,0.09213021607643412,0.0,-1.9473888601012974,1.0727270931306148,4.365952120357809,0.045400696844793254,0.03796961997327377,0.0,419.3018450139252,418.88569074172017,418.40187594891444,419.26625604885123
2.640000000000002,-2.12372716004872,0.7009384126605529,17.03688633979685,0.10931944643136493,0.09455252128178948,0.0,-2.0157857516481155,1.1471145903086932,4.472706107865056,0.05533947530502464,0.0447874682003774,0.0,461.52186071127744,462.0604899803203,459.83712751560626,460.6252343402551
2.700000000000002,-2.2466056922255793,0.7718527324339607,17.306662853200596,0.11277846338859288,0.09738485661925367,0.0,-2.0804293037232706,1.2169688405778527,4.519505937336767,0.06191026561630584,0.05164810257151185,0.0,443.22944424886595,443.79433245980385,443.1470862408302,443.6892371345557
2.760000000000002,-2.3737955630238905,0.847450110742754,17.582987610482274,0.11669155116756791,0.10017662098564717,0.0,-2.159518203236327,1.3032618986810347,4.690415144432278,0.07112353840332815,0.033573200230058484,0.0,483.11997013668184,481.75612716843216,481.49614517854855,482.1954833233962
2.820000000000002,-2.50543255488885,0.9278898478553738,17.865965136329482,0.12107283751865339,0.10184629512182752,0.0,-2.228563848879988,1.3784182002709224,4.741782550823961,0.07656818672688476,0.012713094244662368,0.0,448.85621942767716,447.16006656040565,446.87739038139154,447.3251374605788
2.880000000000002,-2.641339821517058,1.0130302713189951,18.152904361075645,0.12577911887523197,0.1025996917988401,0.0,-2.301748642705741,1.4599846781822667,4.822340907570468,0.08193547151450999,0.012241799408106857,0.0,458.6913004286939,458.65373959005154,456.11916560611826,456.5523889066812
